UTN		Trans-Ulgii
UTR		Utair South Africa
UTS		Ukrainian State Air Traffic Service Enterprise
UTT		Transarabian Transportation Services
UTU		Urartu-Air
UTX		UTair Express
UTY	QQ	Alliance Airlines
UVA		Universal Airways
UVG		Universal Airlines
UVM		Uvavemex
UVN		United Aviation
UVS		Air Universal
UVT		Auvia Air
UYC	UY	Cameroon Airlines
UZA		Constanta Airline
UZB	HY	Uzbekistan Airways
UZS		Samarkand Airways
VAA		Van Air Europe
VAB		Airtrans Ltd
VAC		Vacationair
VAD		Aero Taxi Los Valles
VAE		Air Evans
VAG		Vega
VAI		Avalair
VAL	VC	Voyageur Airways
VAM		Ameravia
VAN		Caravan Air
VAP	9R	Phuket Air
VAS	V8	ATRAN Cargo Airlines
VAT		Visionair
VAV		Angkor Air
VAZ		Airlines 400
VBA		V Bird Airlines Netherlands
VBC		AVB-2004 Ltd
VBD		V-Berd-Avia
VBG		North-West Air Transport Company - Vyborg
VBW	2J	Air Burkina
VCA		VICA - Viacao Charter Aereos
VCH		Consorcio Helitec
VCI		CI-Tours
VCM		Volare Air Charter Company
VCN		Execujet Charter
VCR	J6	Cruiser Linhas Aéreas
VCT		Viscount Air Service
VCV	V0	Conviasa
VDA	VI	Volga-Dnepr Airlines
VDO		Servicios Aereos Avandaro
VDR		Air Vardar
VEA		Vega Airlines
VEC		Venescar Internacional
VEE		Victor Echo
VEG		Aerovega
VEI		Virgin Express Ireland
VEJ		Aero Ejecutivos
VEN		Transaven
VER		Almaver
VES		Vieques Air Link
VEX	TV	Virgin Express
VFC	0V	Vietnam Air Services Company
VFT		VZ Flights
VGA	6V	Air Vegas
VGC		Vanguardia en Aviacion en Colima
VGD		Vanguard Airlines
VGF		Aerovista Gulf Express
VGN	VK	Virgin Nigeria Airways
VGS		Stichting Vliegschool 16Hoven
VGV		Vologda State Air Enterprise
VHA		VH-Air Industrie
VHM		VHM Schul-und-Charterflug
VHT		Corporate Flight International
VIB		Vibroair Flugservice
VIC		VIP Servicios Aereos Ejecutivos
VID		Aviaprad
VIE		VIP Empresarial
VIF		VIF Luftahrt
VIG		Vega Aviation
VIH		Vichi
VIK		Viking Airlines
VIM	VL	Air VIA
VIN		Vinair - Helicoptereos
VIP		Tag Aviation UK
VIR	VS	Virgin Atlantic Airways
VIV	VB	VivaAerobús
VIZ		Aerovis Airlines
VJC	VJ	VietJet Air
VJE		Avjet International (FZE)
VJM		Viajes Ejecutivos Mexicanos
VJT		Vistajet
VKG	DK	Sunclass Airlines
VLA		Valan International Cargo Charter
VLE	VE	Volare Airlines
VLF		DFS UK Limited
VLG	VY	Vueling Airlines
VLI	V5	Avolar Aerolineas
VLK	XF	Vladivostok Air
VLL		RAF Valley SAR Training Unit
VLM	VG	VLM Airlines
VLN		Valan Limited
VLR		Aerolineas Villaverde
VLS		Aero Virel
VLT		Vertical-T Air Company
VLU	VF	Valuair
VLV		Avialift Vladivostok
VLX		Biz Jet Charter
VMA		Vero Monmouth Airlines
VME		Aviacion Comercial de America
VMM		Grupo Vuelos Mediterraneo
VMP		Execujet Scandinavia
VMR		Aero Vilamoura
VNA		Empresa Aviacion Interamericana
VNE		Empresa Venezolana
VNG		Aero Servicios Vanguardia
VNK		Vipport Joint Stock Company
VNL	JW	Vanilla Air
VNT		Avient Air Zambia
VNZ	L6	Tbilaviamsheni
VOA	VM	Viaggio Air
VOC	Q6	Volaris Costa Rica
VOG		Voyager Airlines
VOI	Y4	Volaris
VOL		Blue Chip Jet
VOS	N3	Volaris El Salvador
VOZ	VA	Virgin Australia
VPA		VIP Air
VPB		Veteran Air
VPV		VIP-Avia
VRA		Vertair
VRB		Silverback Cargo Freighters
VRC		Taxi de Veracruz
VRD	VX	Virgin America
VRE		Volare Airlines
VRI		Aerotaxi Villa Rica
VRL		Voar Lda
VRN	RG	VRG Linhas Aereas
VRO		Aerovitro
VRS		Sirvair
VRT		Averitt Air Charter
VSA		Avstar Aviation
VSB		Vickers Limited
VSC		AVESCA
VSG		Visig Operaciones Aereas
VSN		Vision Airways Corporation
VSO		Voronezh Aircraft Manufacturing Society
VSP	VP	VASP
VSR		Aviostart AS
VSS		Virign Islands Seaplane Shuttle
VSV		Scat Air
VTA	VT	Air Tahiti
VTC		Vuelos Especializados Tollocan
VTE	LF	Contour Airlines
VTG		Aviacao Transportes Aereos e Cargas
VTH		Vuelos Corporativos de Tehuacan
VTI	UK	Vistara
VTK		Vostok Airlines
VTL		Victor Tagle Larrain
VTM		Aeronaves TSM
VTS		Everts Air Cargo
VTT		Avia Trans Air Transport
VTV		Vointeh
VTX		Verataxis
VTY		Air Midwest
VUE		AD Aviation
VUL		Elios
VUN	VU	Air Ivoire
VUO		Aerovuelox
VUR		Vuelos Internos Privados VIP
VUS		Vuela Bus
VVA		Aviast Air
VVF		Dunyaya Bakis Hava Tasimaciligi
VVG		Aerovilla
VXG	G2	Avirex
VXN		Sunset Aviation
VXP	XP	Avelo Airlines
VXX		Aviaexpress Aircompany
VYT		RAF Valley Flying Training Unit
VZL		Vzlyet
VZR		Aviazur
WAA		Westair Aviation
WAB		Aero Industries Inc
WAC		West African Cargo Airlines
WAD		Waddington FTU
WAE		Western Air Express
WAF		Flamenco Airways
WAG		Wisconsin Air National Guard
WAK	K5	Wings of Alaska
WAL		Western Airlines
WAM		Air Taxi & Cargo
WAP		Arrow Panama
WAR		NZ Warbirds Association
WAS		Walsten Air Services
WAT		Wings Air Transport
WAW		Wings Airways
WAY	7W	Wayraperú
WBA	FC	Finncomm Airlines
WBR		Multi-Aero
WCA		West Coast Airways
WCB		West Africa Airlines
WCC		Sport Air Travel
WCG		West Coast Airlines
WCO		Columbia Helicopters
WCP	FE	Primaris Airlines
WCR		West Caribbean Costa Rica
WCW	YH	West Caribbean Airways
WCY		Viking Express
WDA		Wimbi Dira Airways
WDG		Ministry of Agriculture, Fisheries and Food
WDK		Oxford Air Services
WDL	W1	WDL Aviation
WDR		Air Net Private Charter
WDS		Four Winds Aviation
WEA		White Eagle Aviation
WEB	WJ	WebJet Linhas Aéreas
WEC		Universal Airlines
WEL		Veles, Ukrainian Aviation Company
WES		Western Express Air Lines
WEV		Victoria International Airways
WEW		West Wind Aviation
WEX		Wings Express
WFC		Swift Copters
WFD		BAE Systems
WGA		Vega Air Company
WGN	KD	Western Global Airlines
WGP		Williams Grand Prix Engineering
WGS		Airwings oy
WGT		Lion Air Services
WHE		Westland Helicopters
WHR		Hummingbird Helicopter Service
WHS		Wiking Helikopter Service
WHT		White
WHY		Air Sorel
WIA		Windward Islands Airways International
WIF	WF	Widerøe
WIG		Wiggins Airways
WIL		Aero Air
WIN		Winlink
WIS		Paccair
WIT		Wittering FTU
WIW		V-avia Airline
WIZ		Micromatter Technology Solutions
WJA	WS	WestJet
WKH		Kharkov Aircraft Manufacturing Company
WLA		Airwaves Airlink
WLB		Wings of Lebanon Aviation
WLC	2W	Welcome Air
WLG		Volga Aviaexpress
WLK		Skyrover CC
WLR		Air Walser
WLS		Williams Air
WLT		Aviation Partners
WLV		Aviation North
WLX		West Air Luxembourg
WML		Chantilly Air
WNA		Winair
WNR		Wondair on Demand Aviation
WOK		Kovar Air
WOL		Wings Aviation
WON	1W	Wings Air
WOW	WW	WOW air
WPA		Western Pacific Airservice
WPK		Air-Lift Associates
WPR		Auckland Regional Rescue Helicopter Trust
WPT		Wapiti Aviation
WRA		White River Air Services
WRF	8V	Wright Air Service
WRR		WRA Inc
WRT		Wright Air Lines
WSA		Westgates Airlines
WSF	WZ	West African Airlines
WSG	WT	Wasaya Airways
WSI		Wind Spirit Air
WSL		Westflight Aviation
WSM		Wisman Aviation
WSN	AN	Advanced Air
WST		Western Air
WSW	WO	Swoop
WTA	FK	Africa West
WTC		Weasua Air Transport Company
WTF		West African Air Transport
WTN		BAE Systems
WTP		Westpoint Air
WTV		Western Aviators
WUK	W9	Wizz Air UK
WVA		Hand D Aviation
WWI		Worldwide Jet Charter
WWL		Whyalla Airlines
WWM		World Wing Aviation
WWS		Worldwide Aviation Services
WWW		Janet
WYC		Wycombe Air Centre
WYG		Wyoming Airlines
WYT		No 1 Elementary Flying Training School
WZP	3J	Zip
WZZ	W6	Wizz Air
XAA		Aeronautical Radio Inc
XAB		Xabre Aerolineas
XAC		Air Charter World
XAD		Certified Air Dispatch
XAF		Executive Air Fleet
XAH		Executive Aircraft Services
XAK		Airkenya
XAM		AMR Services Corporation
XAO		Airline Operations Services
XAP		Midway Connection
XAR		Travel Express Aviation Services
XAS		PHH Aviation System
XAT		AT and T Aviation Division
XAV		Aviaprom Enterprises
XAX	D7	AirAsia X
XBG		City of Bangor
XBO		Baseops International
XCC		Ecoturistica de Xcalak
XCL		Contel ASC
XCO		Compuflight Operations Service
XCS		Compuserve Incorporated
XCT		Aero Costa Taxi Aereo
XCX		Citibank
XDA		Bureau Veritas
XDD		Lockheed DUATS
XDS		Dispatch Services
XDT		Date Transformation Corp
XDY		Dynair Services
XEC		Air Executive Charter
XEL		Excel Charter
XER		Xerox Corporation
XFS		American Flight Service Systems
XFX		Airways Corporation of New Zealand
XGA		General Aviation Terminal
XGG		IMP Group Aviation Services
XGS		Global System
XGW		Global Weather Dynamics
XIA		Irving Oil
XJC		Xclusive Jet Charter Limited
XJT		Xjet Limited
XKA		Kavouras Inc
XKX		ASECNA
XLA	JN	Excel Airways
XLB		Aircraft Performance Group
XLD		Jeppesen Data Plan
XLF	SE	XL Airways France
XLG		Lockheed Air Terminal
XLK		Safarilink Aviation
XLL		Air Excel
XLT		Empressa Brasileira de Infra-Estrutura Aeroportuar
XMA		Martin Aviation Services
XME		Australian air Express
XMG		AMS Group
XMR		Irish Aviation Authority
XMS		British Airways
XMX		SENEAM
XNA		Express Net Airlines
XNC		Canadian National Telecommunications
XNR		Taxi Aero Del Norte
XNS		Navtech System Support
XNT		Notams International
XNV		Navinc Airlines Services
XPA		Pan Am Weather Systems
XPE		Amira Air
XPG		Southport Air Service
XPL		Express Line Aircompany
XPR		Air-Rep
XPS		XP Internation
XPX		Phoenix Flight Operations
XRA		Intensive Air
XSA		Spectrum Air Service
XSL		Embry-Riddle Aeronautical University
XSN		Stephenville Aviation Services
XSS		Aero Express Intercontinental
XTA		Servicios Aereos Textra
XTJ		Advance Aviation Services
XTO		Express Tours
XTR		Sector Airlines
XWS		WSI Corporation
XWW		World Weatherwatch
XXS		Skyplan Services
XXV		AASANA
XXX		ASL
XYZ		Island Air Express
YAK		Yakolev
YBE		Stewart Aviation Services
YFS		Young Flying Service
YOG		Central Aviation
YRG		Air Yugoslavia
YYY		ICAO
YZR	Y8	Suparna Airlines
ZAI		Zaire Aero Service
ZAK	K8	Airlink Zambia
ZAN		Zantop International Airlines
ZAR		Zairean Airlines
ZAS		ZAS Airlines of Egypt
ZAW		Zoom Airways
ZBA		Boskovic Air Charters Limited
ZMA		Zambezi Airlines
ZZM		Agence Nationale des Aerodromes et de la Meteorolo
